amount,method,bank,device,failure_reason,previous_success_rate,previous_failures,customer_age_days,action,recovered
11089,netbanking,NONE,ios,insufficient_funds,0.2916141431207979,1,538,ALTERNATE_METHOD,0
3192,card,NONE,android,insufficient_funds,0.6523916921018575,1,754,RETRY_NOW,0
36529,wallet,NONE,web,bank_timeout,0.6607216247861574,2,453,ALTERNATE_METHOD,1
43164,card,NONE,android,authentication_failed,0.8423717079687965,4,666,ALTERNATE_METHOD,1
28726,netbanking,NONE,web,insufficient_funds,0.45152718728316166,3,419,RETRY_NOW,0
15787,wallet,NONE,android,bank_timeout,0.9485013435833747,4,298,DELAYED_RETRY,1
24944,wallet,NONE,web,insufficient_funds,0.7832171326746318,2,815,DELAYED_RETRY,0
4282,wallet,NONE,android,network_error,0.55410474961886,3,826,NO_ACTION,0
4612,upi,SBI,web,authentication_failed,0.8838830817461112,0,133,RETRY_NOW,1
8743,card,NONE,android,bank_timeout,0.7396718151370048,3,866,DELAYED_RETRY,0
8889,wallet,NONE,android,authentication_failed,0.8125966107909233,2,226,RETRY_NOW,1
42289,wallet,NONE,android,authentication_failed,0.7485155068698182,0,43,RETRY_NOW,0
15328,card,NONE,web,authentication_failed,0.846075769153176,2,307,NO_ACTION,0
27465,upi,SBI,android,insufficient_funds,0.3283647593582953,4,41,RETRY_NOW,0
35674,card,NONE,android,authentication_failed,0.6439842201927145,2,258,DELAYED_RETRY,1
31963,wallet,NONE,web,authentication_failed,0.2780718205262619,2,205,NO_ACTION,0
30172,card,NONE,ios,authentication_failed,0.26199893796612816,3,292,ALTERNATE_METHOD,0
17085,wallet,NONE,android,insufficient_funds,0.7932342566286432,2,326,NO_ACTION,0
30136,card,NONE,web,bank_timeout,0.6030237049404941,0,616,NO_ACTION,0
22525,card,NONE,ios,insufficient_funds,0.5727779162815712,3,831,RETRY_NOW,0
45067,upi,ICICI,ios,bank_timeout,0.6947253631820733,0,447,ALTERNATE_METHOD,1
9885,netbanking,NONE,android,authentication_failed,0.8863316247985749,0,33,DELAYED_RETRY,1
35815,upi,AXIS,android,authentication_failed,0.9522939325990658,0,918,ALTERNATE_METHOD,1
29501,card,NONE,android,insufficient_funds,0.9057220423451706,4,172,RETRY_NOW,1
33197,upi,AXIS,web,insufficient_funds,0.22930787326341318,1,564,DELAYED_RETRY,0
46553,card,NONE,web,network_error,0.6889369089471278,1,348,RETRY_NOW,1
19101,netbanking,NONE,web,bank_timeout,0.35242545788208446,1,687,NO_ACTION,0
35647,card,NONE,ios,authentication_failed,0.5382969562716147,4,73,RETRY_NOW,0
37219,netbanking,NONE,web,network_error,0.8253742803469097,4,869,NO_ACTION,0
3314,netbanking,NONE,web,network_error,0.727590916144768,2,180,RETRY_NOW,0
3995,upi,HDFC,ios,bank_timeout,0.8352540569852955,0,242,ALTERNATE_METHOD,1
29983,card,NONE,ios,insufficient_funds,0.7212167847521855,4,55,ALTERNATE_METHOD,0
40335,wallet,NONE,web,insufficient_funds,0.8071304576285976,1,357,NO_ACTION,0
27476,netbanking,NONE,web,insufficient_funds,0.9578181353909412,1,848,DELAYED_RETRY,0
31589,upi,ICICI,ios,insufficient_funds,0.3541878779176962,1,964,DELAYED_RETRY,0
34631,card,NONE,android,insufficient_funds,0.3343835956653004,0,839,NO_ACTION,0
13542,upi,HDFC,android,network_error,0.3364383207267926,0,215,RETRY_NOW,0
26416,upi,AXIS,android,insufficient_funds,0.39512407279132733,4,289,NO_ACTION,0
10564,card,NONE,ios,bank_timeout,0.9488263389492391,1,932,NO_ACTION,1
22710,netbanking,NONE,android,network_error,0.6934775850631885,0,799,RETRY_NOW,1
40372,netbanking,NONE,web,network_error,0.410236643907516,0,521,NO_ACTION,1
19897,wallet,NONE,ios,authentication_failed,0.6005042472825848,3,128,ALTERNATE_METHOD,0
28022,upi,ICICI,web,insufficient_funds,0.24459517027881272,2,281,RETRY_NOW,0
19119,upi,SBI,web,insufficient_funds,0.8018460481851324,2,375,RETRY_NOW,1
2534,wallet,NONE,web,bank_timeout,0.5160310955966518,4,484,ALTERNATE_METHOD,0
6322,wallet,NONE,ios,bank_timeout,0.4730217997138688,1,457,NO_ACTION,0
41660,card,NONE,web,insufficient_funds,0.31356457434071383,4,335,ALTERNATE_METHOD,0
19310,card,NONE,ios,insufficient_funds,0.32306907278459873,0,461,DELAYED_RETRY,0
18994,upi,ICICI,ios,insufficient_funds,0.560455196486487,1,484,RETRY_NOW,0
36907,upi,HDFC,web,authentication_failed,0.866726227998244,2,785,RETRY_NOW,1
15431,wallet,NONE,web,insufficient_funds,0.9588251935689622,2,154,RETRY_NOW,1
33092,card,NONE,web,bank_timeout,0.702519328771289,1,457,DELAYED_RETRY,0
34765,card,NONE,ios,network_error,0.8724259757909014,1,466,RETRY_NOW,0
38437,upi,ICICI,web,network_error,0.9158601711790368,1,849,DELAYED_RETRY,1
39868,netbanking,NONE,ios,bank_timeout,0.4819539908141078,4,32,RETRY_NOW,0
18035,card,NONE,android,authentication_failed,0.27672742707434184,1,584,RETRY_NOW,0
23364,card,NONE,ios,authentication_failed,0.6731096349039256,1,741,ALTERNATE_METHOD,0
3368,netbanking,NONE,android,authentication_failed,0.8267803059927579,1,194,NO_ACTION,0
47846,netbanking,NONE,ios,insufficient_funds,0.5135313954426501,2,738,DELAYED_RETRY,0
25203,upi,AXIS,android,bank_timeout,0.4011454449890497,1,288,RETRY_NOW,1
41823,wallet,NONE,android,insufficient_funds,0.8240423389645917,4,317,RETRY_NOW,1
2689,netbanking,NONE,android,bank_timeout,0.74244538855528,2,677,RETRY_NOW,1
18742,netbanking,NONE,web,authentication_failed,0.30308575832931556,1,32,NO_ACTION,0
4663,wallet,NONE,web,insufficient_funds,0.7473999351787006,3,821,RETRY_NOW,0
3030,wallet,NONE,ios,insufficient_funds,0.5868373411664611,1,906,NO_ACTION,0
48969,wallet,NONE,web,insufficient_funds,0.39784229671553106,4,120,ALTERNATE_METHOD,1
28291,wallet,NONE,android,bank_timeout,0.8411007067766634,2,624,DELAYED_RETRY,1
6349,wallet,NONE,android,insufficient_funds,0.39993594032635404,1,805,DELAYED_RETRY,1
41794,card,NONE,ios,authentication_failed,0.9575910955842231,2,587,RETRY_NOW,0
26805,wallet,NONE,android,bank_timeout,0.4162873884340564,2,249,DELAYED_RETRY,1
16087,upi,SBI,ios,insufficient_funds,0.37799478681922,3,708,ALTERNATE_METHOD,0
32836,card,NONE,android,authentication_failed,0.8800531693227549,3,175,NO_ACTION,0
47961,card,NONE,ios,authentication_failed,0.5015885049920688,3,871,ALTERNATE_METHOD,0
19120,card,NONE,ios,network_error,0.8400932369942888,2,128,NO_ACTION,0
15803,wallet,NONE,web,network_error,0.9801111921310672,2,259,NO_ACTION,1
15813,upi,ICICI,ios,network_error,0.3776122183293712,1,893,NO_ACTION,0
3675,card,NONE,web,network_error,0.5051988191641117,0,247,ALTERNATE_METHOD,1
30365,wallet,NONE,web,authentication_failed,0.3977494636891882,2,239,RETRY_NOW,0
12453,upi,AXIS,ios,authentication_failed,0.604819444702553,0,175,RETRY_NOW,1
10609,card,NONE,ios,authentication_failed,0.4859303142257585,1,887,DELAYED_RETRY,1
17623,wallet,NONE,web,authentication_failed,0.42332055765773324,1,986,RETRY_NOW,1
38034,upi,SBI,web,bank_timeout,0.7802268618793113,4,981,NO_ACTION,1
29842,netbanking,NONE,ios,authentication_failed,0.5824639369263429,4,505,RETRY_NOW,1
34001,card,NONE,ios,bank_timeout,0.8181646479410805,3,317,ALTERNATE_METHOD,1
14910,netbanking,NONE,ios,network_error,0.5863097992432127,0,701,RETRY_NOW,0
3048,wallet,NONE,web,bank_timeout,0.7649325627840755,2,160,NO_ACTION,1
1224,upi,SBI,web,bank_timeout,0.28005319665434225,4,840,ALTERNATE_METHOD,0
46951,netbanking,NONE,web,insufficient_funds,0.9717882721558528,3,969,ALTERNATE_METHOD,0
49456,netbanking,NONE,ios,network_error,0.5504886562356801,4,671,NO_ACTION,0
22717,card,NONE,android,authentication_failed,0.31992400803872495,1,982,ALTERNATE_METHOD,0
32701,netbanking,NONE,web,network_error,0.3926331847473066,0,571,RETRY_NOW,1
26493,netbanking,NONE,web,insufficient_funds,0.5754553663237703,2,629,RETRY_NOW,0
41367,upi,HDFC,web,insufficient_funds,0.6858185798157694,2,744,RETRY_NOW,0
43478,wallet,NONE,android,network_error,0.9665598889313942,1,75,RETRY_NOW,1
8429,upi,HDFC,web,network_error,0.8674845534755864,0,217,ALTERNATE_METHOD,1
23134,card,NONE,web,network_error,0.9382456370873582,2,840,ALTERNATE_METHOD,0
11829,netbanking,NONE,android,bank_timeout,0.38938115431904685,0,524,RETRY_NOW,1
42544,upi,ICICI,ios,network_error,0.7982493980627525,1,904,DELAYED_RETRY,0
11361,upi,ICICI,web,insufficient_funds,0.4570164440045765,2,434,ALTERNATE_METHOD,0
32738,wallet,NONE,ios,insufficient_funds,0.8691991748337442,3,932,RETRY_NOW,0
37156,wallet,NONE,ios,insufficient_funds,0.3800071994197092,4,575,DELAYED_RETRY,0
33184,wallet,NONE,android,authentication_failed,0.6075098479160339,3,196,RETRY_NOW,0
4573,card,NONE,ios,network_error,0.9629951021065921,4,90,DELAYED_RETRY,0
38005,wallet,NONE,ios,insufficient_funds,0.5742533952969806,2,217,RETRY_NOW,0
21579,upi,SBI,android,network_error,0.22765308972814965,1,154,RETRY_NOW,0
42524,netbanking,NONE,android,network_error,0.999648865200111,2,700,RETRY_NOW,1
40647,upi,SBI,android,network_error,0.5441982613850987,3,159,ALTERNATE_METHOD,1
13426,upi,ICICI,web,network_error,0.6186122735336222,3,890,ALTERNATE_METHOD,1
19293,upi,AXIS,ios,authentication_failed,0.8702660108500289,4,191,RETRY_NOW,1
38233,wallet,NONE,web,network_error,0.43052650433550615,4,862,DELAYED_RETRY,0
23219,netbanking,NONE,android,insufficient_funds,0.5135845795061655,4,95,ALTERNATE_METHOD,0
7538,netbanking,NONE,web,network_error,0.5187372194921982,3,501,RETRY_NOW,0
15755,netbanking,NONE,web,authentication_failed,0.35545230417678575,3,928,DELAYED_RETRY,0
6385,wallet,NONE,android,authentication_failed,0.6148308669158686,0,345,NO_ACTION,0
9545,upi,HDFC,ios,authentication_failed,0.6452830352533225,0,533,RETRY_NOW,0
5456,netbanking,NONE,ios,bank_timeout,0.6089488847322431,4,486,NO_ACTION,0
5561,upi,AXIS,web,network_error,0.5702168680854524,1,481,RETRY_NOW,1
27110,card,NONE,web,bank_timeout,0.21106470456793813,3,541,DELAYED_RETRY,0
36436,netbanking,NONE,android,bank_timeout,0.25773412060354,0,241,RETRY_NOW,0
11465,card,NONE,web,insufficient_funds,0.7995016146807532,1,672,ALTERNATE_METHOD,0
41242,netbanking,NONE,web,authentication_failed,0.3399429633941658,1,355,RETRY_NOW,0
9211,netbanking,NONE,ios,bank_timeout,0.47486210401760487,1,300,DELAYED_RETRY,1
41933,netbanking,NONE,ios,insufficient_funds,0.5977803221575135,0,380,RETRY_NOW,0
622,card,NONE,ios,bank_timeout,0.920023074128506,4,918,DELAYED_RETRY,0
21336,netbanking,NONE,web,authentication_failed,0.20803408040006338,0,554,NO_ACTION,0
27352,upi,AXIS,android,authentication_failed,0.5426679668644756,3,709,ALTERNATE_METHOD,0
47378,upi,HDFC,web,network_error,0.6194692049114554,4,198,ALTERNATE_METHOD,0
19569,upi,AXIS,ios,network_error,0.40706992207196785,0,247,RETRY_NOW,0
45413,netbanking,NONE,android,authentication_failed,0.7301610006194732,3,824,DELAYED_RETRY,0
41490,card,NONE,web,authentication_failed,0.3953340697022156,0,167,DELAYED_RETRY,1
9713,wallet,NONE,web,insufficient_funds,0.6671669009159269,2,458,RETRY_NOW,0
5333,wallet,NONE,android,bank_timeout,0.5451574596118589,1,399,NO_ACTION,1
48681,wallet,NONE,android,bank_timeout,0.7560427683102258,1,913,DELAYED_RETRY,1
9827,upi,HDFC,android,authentication_failed,0.6735541016110949,1,512,ALTERNATE_METHOD,1
6165,card,NONE,ios,network_error,0.8890252400004461,0,475,RETRY_NOW,1
39715,upi,ICICI,android,insufficient_funds,0.9771539451950908,3,378,NO_ACTION,1
33092,upi,AXIS,ios,bank_timeout,0.28105534557055195,2,293,DELAYED_RETRY,1
34539,card,NONE,android,bank_timeout,0.24140708242481035,4,483,DELAYED_RETRY,0
29840,netbanking,NONE,android,network_error,0.5078269906806185,0,175,RETRY_NOW,1
40938,upi,SBI,android,bank_timeout,0.9689834207350507,3,97,RETRY_NOW,0
40536,upi,HDFC,web,authentication_failed,0.55256234408864,1,11,ALTERNATE_METHOD,1
530,card,NONE,web,insufficient_funds,0.8491249704147497,2,30,DELAYED_RETRY,0
22755,netbanking,NONE,android,network_error,0.5044770002455474,4,827,DELAYED_RETRY,1
43926,wallet,NONE,web,authentication_failed,0.5541649175610242,0,202,DELAYED_RETRY,0
45476,card,NONE,web,authentication_failed,0.658075636435153,0,170,NO_ACTION,1
4277,upi,AXIS,web,authentication_failed,0.7295869539230935,1,133,NO_ACTION,1
26751,upi,SBI,ios,authentication_failed,0.9311188988493833,0,888,ALTERNATE_METHOD,0
43847,card,NONE,android,insufficient_funds,0.2778155003301043,2,583,DELAYED_RETRY,0
37651,upi,ICICI,web,bank_timeout,0.6556939335642331,0,700,DELAYED_RETRY,0
48496,netbanking,NONE,android,network_error,0.8742305719881307,2,666,RETRY_NOW,0
31724,card,NONE,ios,network_error,0.6724439132355136,4,594,DELAYED_RETRY,1
28457,card,NONE,ios,bank_timeout,0.5842294943088848,2,522,DELAYED_RETRY,1
39456,card,NONE,ios,network_error,0.60654054527899,3,91,DELAYED_RETRY,0
4130,netbanking,NONE,android,network_error,0.226225637952503,4,134,RETRY_NOW,0
14693,netbanking,NONE,android,insufficient_funds,0.49416722048330763,1,427,NO_ACTION,0
34172,upi,HDFC,android,insufficient_funds,0.2241134117666949,0,7,NO_ACTION,0
22006,netbanking,NONE,ios,bank_timeout,0.3826755953083521,4,237,ALTERNATE_METHOD,0
19715,netbanking,NONE,android,network_error,0.8485143954587453,3,467,DELAYED_RETRY,1
41855,card,NONE,web,bank_timeout,0.9741400028828173,3,15,NO_ACTION,0
47627,wallet,NONE,android,authentication_failed,0.9591588231700727,1,952,RETRY_NOW,1
10587,card,NONE,web,authentication_failed,0.5208772546060143,0,742,RETRY_NOW,1
18271,upi,SBI,ios,bank_timeout,0.7860232891314702,2,884,DELAYED_RETRY,1
7778,netbanking,NONE,android,bank_timeout,0.9081956916844087,2,977,DELAYED_RETRY,0
16555,card,NONE,ios,authentication_failed,0.7422059844592783,4,12,ALTERNATE_METHOD,0
5271,card,NONE,ios,network_error,0.9120627313558247,3,567,NO_ACTION,1
31491,card,NONE,web,authentication_failed,0.9276666175742461,4,68,DELAYED_RETRY,1
10052,upi,SBI,android,bank_timeout,0.813155294454257,3,963,DELAYED_RETRY,0
21435,upi,ICICI,android,bank_timeout,0.7448223239421823,2,424,DELAYED_RETRY,0
6231,netbanking,NONE,android,network_error,0.6357544567885457,1,646,DELAYED_RETRY,1
22470,netbanking,NONE,ios,authentication_failed,0.900260271408641,3,970,ALTERNATE_METHOD,1
1538,netbanking,NONE,android,insufficient_funds,0.8562396938970211,0,733,ALTERNATE_METHOD,1
40940,card,NONE,android,insufficient_funds,0.9285909805445933,1,103,RETRY_NOW,0
39886,netbanking,NONE,android,authentication_failed,0.8699742994078916,4,810,RETRY_NOW,0
38535,wallet,NONE,android,insufficient_funds,0.2654322489955339,0,112,NO_ACTION,0
8955,wallet,NONE,android,insufficient_funds,0.5298485934715362,2,254,RETRY_NOW,0
1336,upi,SBI,ios,network_error,0.8220678516490219,2,195,ALTERNATE_METHOD,1
4394,card,NONE,android,bank_timeout,0.4932180592342224,2,817,ALTERNATE_METHOD,1
47775,upi,ICICI,android,bank_timeout,0.5388138166375533,0,299,DELAYED_RETRY,1
3877,card,NONE,web,network_error,0.8241217556978877,2,850,NO_ACTION,0
15779,upi,AXIS,ios,insufficient_funds,0.2652423477213212,1,496,DELAYED_RETRY,1
22360,upi,HDFC,ios,network_error,0.392792464871659,2,724,NO_ACTION,0
35358,netbanking,NONE,android,bank_timeout,0.4191626541935704,4,850,DELAYED_RETRY,0
37071,upi,SBI,ios,bank_timeout,0.22810756673841548,4,426,ALTERNATE_METHOD,0
31270,netbanking,NONE,web,insufficient_funds,0.5686612288466275,2,748,RETRY_NOW,1
14841,upi,SBI,ios,bank_timeout,0.5316543933832814,3,543,RETRY_NOW,1
44647,card,NONE,ios,network_error,0.6211169804279371,3,510,DELAYED_RETRY,0
29185,upi,SBI,android,network_error,0.3399828071633545,4,631,DELAYED_RETRY,0
12773,netbanking,NONE,web,bank_timeout,0.3542431563630162,3,814,RETRY_NOW,0
20734,upi,SBI,ios,bank_timeout,0.22602848242182808,1,685,RETRY_NOW,0
32067,wallet,NONE,web,insufficient_funds,0.2924541325669159,1,121,DELAYED_RETRY,0
24059,card,NONE,android,network_error,0.7711760489277357,3,954,DELAYED_RETRY,1
44394,netbanking,NONE,web,authentication_failed,0.5890915347866581,0,628,ALTERNATE_METHOD,1
45552,wallet,NONE,web,bank_timeout,0.517758589489032,2,562,ALTERNATE_METHOD,0
15597,upi,ICICI,ios,network_error,0.38278683839203764,4,670,NO_ACTION,0
27883,card,NONE,android,network_error,0.6162384158047023,1,967,ALTERNATE_METHOD,1
12015,wallet,NONE,ios,network_error,0.2840098164494362,0,931,DELAYED_RETRY,1
15600,wallet,NONE,android,network_error,0.9991807832420561,1,787,ALTERNATE_METHOD,0
21792,upi,AXIS,android,network_error,0.8298990959822135,3,635,RETRY_NOW,0
38339,upi,SBI,web,authentication_failed,0.3684728224278588,0,505,RETRY_NOW,0
48130,card,NONE,android,bank_timeout,0.47015803458111005,1,677,DELAYED_RETRY,1
37109,wallet,NONE,android,bank_timeout,0.20025858534465116,1,188,NO_ACTION,0
36413,card,NONE,android,network_error,0.8895526678986236,1,163,RETRY_NOW,0
4526,netbanking,NONE,web,authentication_failed,0.45447511432186805,2,281,ALTERNATE_METHOD,0
39576,card,NONE,ios,insufficient_funds,0.39008291027632397,2,254,DELAYED_RETRY,0
46485,netbanking,NONE,ios,authentication_failed,0.9507543619003598,0,865,NO_ACTION,0
16973,wallet,NONE,web,insufficient_funds,0.8434671833203338,2,761,ALTERNATE_METHOD,1
6035,upi,ICICI,android,authentication_failed,0.5964094046258084,3,901,DELAYED_RETRY,1
31528,upi,ICICI,web,bank_timeout,0.6592576282996494,3,881,RETRY_NOW,1
19644,wallet,NONE,ios,network_error,0.2613885278010546,4,696,RETRY_NOW,0
5552,netbanking,NONE,web,insufficient_funds,0.43056182321913916,4,991,NO_ACTION,0
35987,card,NONE,ios,authentication_failed,0.5616363519419703,0,69,ALTERNATE_METHOD,1
9991,wallet,NONE,android,authentication_failed,0.7587949199310009,2,897,RETRY_NOW,1
5639,card,NONE,web,bank_timeout,0.4680881542626666,1,547,ALTERNATE_METHOD,1
40313,wallet,NONE,android,bank_timeout,0.9776441420304105,2,951,ALTERNATE_METHOD,1
28140,wallet,NONE,web,bank_timeout,0.7812985188323134,0,909,DELAYED_RETRY,1
6810,wallet,NONE,web,network_error,0.5470872371280295,1,962,NO_ACTION,0
12325,card,NONE,web,authentication_failed,0.4396353867279965,2,738,DELAYED_RETRY,0
26745,netbanking,NONE,android,authentication_failed,0.859038630451533,1,881,ALTERNATE_METHOD,0
28469,netbanking,NONE,android,insufficient_funds,0.7835665283519908,4,697,RETRY_NOW,0
19768,wallet,NONE,web,authentication_failed,0.557281858746115,0,614,NO_ACTION,0
3281,wallet,NONE,ios,authentication_failed,0.7615261939033664,3,608,ALTERNATE_METHOD,1
13287,upi,HDFC,web,insufficient_funds,0.8327197536387754,0,23,DELAYED_RETRY,1
3396,wallet,NONE,ios,bank_timeout,0.2719159576128924,0,241,RETRY_NOW,0
6310,wallet,NONE,ios,network_error,0.9988527354201948,2,563,RETRY_NOW,1
49387,netbanking,NONE,web,authentication_failed,0.4675817991338481,2,730,DELAYED_RETRY,0
7490,card,NONE,android,bank_timeout,0.7148315508055252,4,527,NO_ACTION,0
22183,card,NONE,ios,bank_timeout,0.2796792707661959,1,178,NO_ACTION,0
23281,upi,AXIS,ios,insufficient_funds,0.9212138310241174,4,439,NO_ACTION,0
38777,netbanking,NONE,android,insufficient_funds,0.9674188918825368,4,933,NO_ACTION,0
1258,card,NONE,ios,network_error,0.6417643277433633,1,127,NO_ACTION,1
36551,upi,ICICI,web,insufficient_funds,0.297386758142188,2,623,DELAYED_RETRY,0
25700,netbanking,NONE,web,bank_timeout,0.7133852685944226,4,99,NO_ACTION,0
29976,upi,ICICI,android,bank_timeout,0.21812098320929163,3,898,RETRY_NOW,0
18458,wallet,NONE,ios,authentication_failed,0.464200404781207,1,295,RETRY_NOW,0
32517,netbanking,NONE,android,authentication_failed,0.6215586986121591,4,250,DELAYED_RETRY,0
16784,card,NONE,android,bank_timeout,0.38673977901868933,0,348,NO_ACTION,0
32505,netbanking,NONE,web,network_error,0.6796299288322409,3,806,ALTERNATE_METHOD,0
21361,wallet,NONE,web,network_error,0.3349006755749293,2,901,RETRY_NOW,0
45913,card,NONE,android,network_error,0.9614091298421152,1,957,NO_ACTION,0
22015,wallet,NONE,web,network_error,0.3256078477515987,2,535,ALTERNATE_METHOD,1
40453,upi,AXIS,web,network_error,0.6779042591260742,3,338,NO_ACTION,0
42494,wallet,NONE,android,authentication_failed,0.8466914231216978,3,683,NO_ACTION,0
16336,wallet,NONE,android,authentication_failed,0.6515696766508606,0,317,ALTERNATE_METHOD,1
17117,wallet,NONE,ios,network_error,0.6441610257541602,2,22,ALTERNATE_METHOD,0
47114,upi,HDFC,android,bank_timeout,0.7455040481700557,1,714,RETRY_NOW,1
10509,upi,SBI,ios,authentication_failed,0.3373093556821909,0,958,DELAYED_RETRY,1
12419,netbanking,NONE,android,insufficient_funds,0.4938600817446065,1,512,ALTERNATE_METHOD,0
16799,netbanking,NONE,android,bank_timeout,0.4743494104053221,1,813,DELAYED_RETRY,1
13674,netbanking,NONE,android,bank_timeout,0.7269661952729969,2,929,DELAYED_RETRY,1
40150,netbanking,NONE,web,insufficient_funds,0.5263122076537674,2,561,DELAYED_RETRY,0
11585,netbanking,NONE,ios,bank_timeout,0.4095836183258828,2,83,DELAYED_RETRY,0
42042,upi,ICICI,web,authentication_failed,0.8103174915278863,0,276,DELAYED_RETRY,1
19795,card,NONE,ios,bank_timeout,0.3193238113992979,2,417,NO_ACTION,0
45922,upi,HDFC,android,insufficient_funds,0.2376900211164763,3,555,RETRY_NOW,0
9870,wallet,NONE,android,authentication_failed,0.685045633935409,1,198,NO_ACTION,0
